18:12:15.932 ERROR    logcat: hd[0]: Syan(4540): ________________ Starting capture ________________ 
18:19:38.858 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:19:38.858 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:38.873 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar saturation, nVarInst 0
18:19:42.564 ERROR    logcat: hd[0]: Syan(4709): ________________ sat 3 ________________ 
18:19:47.421 ERROR    logcat: hd[0]: Syan(4719): ________________ Starting capture ________________ 
18:19:55.630 ERROR    logcat: hd[0]: Syan(4722): ________________ sat 3 ________________ 
18:19:57.174 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:19:57.174 DEBUG    SMan: hd[0]: CameraBase: In: Command: 03 
18:19:57.174 INFO     SMan: hd[0]: CameraJCCP: composeSaturationCmd: JCCP camera got saturation change to 3
18:19:57.174 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 43 3e 7d 
18:19:57.174 INFO     SMan: hd[0]: SrcMan: 83 43 3E 7D 
18:19:57.174 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203C>}" } 
18:19:57.174 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:19:57.174 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:19:57.174 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:19:57.174 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203C>}" } 
18:19:57.175 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:19:57.175 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:19:57.175 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:19:57.175 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:57.181 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:19:57.181 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:19:57.181 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:19:57.181 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:19:57.182 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:19:57.182 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:19:57.182 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:19:57.182 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:19:57.182 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:19:57.182 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:19:57.182 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:57.182 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:19:57.182 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:19:57.182 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:19:57.182 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:19:57.183 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:19:57.183 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:19:57.183 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:19:57.183 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:57.183 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:19:57.183 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:19:57.184 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:19:57.184 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:19:57.184 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:19:57.184 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:19:57.184 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:19:57.184 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:57.184 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:19:57.184 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:19:57.185 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:19:57.185 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:19:57.185 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:19:57.185 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:19:57.185 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:19:57.185 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:19:57.185 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:19:57.185 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:19:57.185 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:19:57.185 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:19:57.192 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar saturation, nVarInst 0
18:20:01.211 ERROR    logcat: hd[0]: Syan(4725): ________________ sat 4 ________________ 
18:20:02.418 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:02.419 DEBUG    SMan: hd[0]: CameraBase: In: Command: 04 
18:20:02.419 INFO     SMan: hd[0]: CameraJCCP: composeSaturationCmd: JCCP camera got saturation change to 4
18:20:02.419 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 43 3e 7e 
18:20:02.419 INFO     SMan: hd[0]: SrcMan: 83 43 3E 7E 
18:20:02.419 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203C>~" } 
18:20:02.419 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:20:02.419 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:20:02.420 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:20:02.420 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203C>~" } 
18:20:02.420 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:20:02.420 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:20:02.420 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:02.420 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:02.426 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:02.426 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:20:02.427 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:02.427 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:20:02.427 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:02.427 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:20:02.427 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:20:02.427 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:20:02.427 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:20:02.428 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:02.428 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:02.428 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:02.428 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:20:02.428 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:02.428 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:20:02.429 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:02.429 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:02.429 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:02.429 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:20:02.429 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:02.430 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:02.430 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:20:02.430 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:02.430 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:20:02.431 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:02.431 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:20:02.431 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:20:02.431 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:20:02.431 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:20:02.431 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:20:02.431 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:02.431 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:02.435 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar saturation, nVarInst 0
18:20:06.512 ERROR    logcat: hd[0]: Syan(4728): ________________ sat 5 ________________ 
18:20:08.151 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:08.151 DEBUG    SMan: hd[0]: CameraBase: In: Command: 05 
18:20:08.151 INFO     SMan: hd[0]: CameraJCCP: composeSaturationCmd: JCCP camera got saturation change to 5
18:20:08.151 INFO     SMan: hd[0]: CameraJCCP: Send 4 bytes: 83 43 3e 7f 
18:20:08.151 INFO     SMan: hd[0]: SrcMan: 83 43 3E 7F 
18:20:08.151 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\203C>\177" } 
18:20:08.151 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:20:08.151 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:20:08.151 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:20:08.151 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\203C>\177" } 
18:20:08.152 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:20:08.152 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:20:08.152 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:08.152 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:08.158 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:08.158 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:20:08.158 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:08.159 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:20:08.159 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:08.159 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:20:08.159 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:20:08.159 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:20:08.159 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:20:08.159 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:08.159 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:08.159 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:08.159 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:20:08.159 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:08.160 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:20:08.160 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:08.160 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:20:08.160 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:20:08.160 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:08.160 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:08.160 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:20:08.160 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:08.161 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:20:08.161 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:08.161 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:20:08.161 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:20:08.161 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:08.161 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:08.162 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:20:08.162 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:08.162 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:20:08.162 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:08.162 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:20:08.162 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:20:08.162 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:20:08.162 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:20:08.162 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:20:08.162 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:08.162 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:08.169 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar saturation, nVarInst 0
18:20:13.105 ERROR    logcat: hd[0]: Syan(4731): ________________ sat 6 ________________ 
18:20:15.530 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:15.530 DEBUG    SMan: hd[0]: CameraBase: In: Command: 06 
18:20:15.530 INFO     SMan: hd[0]: CameraJCCP: composeSaturationCmd: JCCP camera got saturation change to 6
18:20:15.530 INFO     SMan: hd[0]: CameraJCCP: Send 5 bytes: 84 43 3e 1 0 
18:20:15.530 INFO     SMan: hd[0]: SrcMan: 84 43 3E 01 00 
18:20:15.531 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\204C>\001\000" } 
18:20:15.531 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:20:15.531 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:20:15.531 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
18:20:15.531 INFO     PCon: hd[0]: PcThreads: PC_ProcessMsg: component_id: "cam1" serial_write { serial_bytes: "\204C>\001\000" } 
18:20:15.532 INFO     PCon: hd[0]: PcSerial: Not CAM CTRL mode:  Send to CAMx ser HDCI
18:20:15.532 INFO     SMan: hd[0]: SrcMan: SendMessage: component_id: "cam1" error: kErrNoError 
18:20:15.532 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:15.532 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:15.539 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:15.539 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\240" 
18:20:15.540 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:15.540 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\240" 
18:20:15.540 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:15.540 DEBUG    SMan: hd[0]: CameraBase: In: Response: a0 
18:20:15.540 INFO     SMan: hd[0]: CameraJCCP: QRead 1 bytes
18:20:15.540 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: a0 
18:20:15.540 INFO     SMan: hd[0]: CameraJCCP: rx: JCCP ACK
18:20:15.540 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:15.540 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:15.540 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:15.540 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\222" 
18:20:15.541 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:15.541 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\222" 
18:20:15.541 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:15.541 DEBUG    SMan: hd[0]: CameraBase: In: Response: 92 
18:20:15.541 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 1
18:20:15.541 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:15.541 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:15.541 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "@" 
18:20:15.542 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:15.542 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "@" 
18:20:15.542 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:15.542 DEBUG    SMan: hd[0]: CameraBase: In: Response: 40 
18:20:15.542 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 2
18:20:15.542 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:15.543 INFO     PCon: hd[0]: PcSerial: PC: Serial read - sent notify from: PC:CAM1, num chars:1
18:20:15.543 INFO     PCon: hd[0]: PcSerial: CAM_Serial_ReadThread: component_id: "cam1" serial_bytes: "\000" 
18:20:15.543 INFO     SMan: hd[0]: SrcMan: SMPlatformComponentNtfyHdlr, context 0x7b97c
18:20:15.543 INFO     SMan: hd[0]: SrcMan: PlatformComponentNtfyHdlr: component_id: "cam1" serial_bytes: "\000" 
18:20:15.543 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:15.543 DEBUG    SMan: hd[0]: CameraBase: In: Response: 00 
18:20:15.543 INFO     SMan: hd[0]: CameraJCCP: QRead 3 bytes
18:20:15.543 INFO     SMan: hd[0]: CameraJCCP: ProcessMessage: cam response: 92 40 00 
18:20:15.543 INFO     SMan: hd[0]: CameraJCCP: rx: complete message 92 40 00 
18:20:15.543 INFO     SMan: hd[0]: CameraJCCP: rx: Excuted
18:20:15.543 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: qHandler QLength is 0
18:20:15.543 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: blocking on dequeue...
18:20:15.547 INFO     PCon: hd[0]: PcConfig: Camera CHANGE callback: node sourceman.camera, NodeInst 1, sVar saturation, nVarInst 0
18:20:22.360 ERROR    logcat: hd[0]: Syan(4734): ________________ sat 7 ________________ 
18:20:23.991 DEBUG    SMan: hd[0]: CameraBase: SM: WaitForNewCmdMsg: got message...
18:20:23.991 DEBUG    SMan: hd[0]: CameraBase: In: Command: 07 
18:20:23.991 INFO     SMan: hd[0]: CameraJCCP: composeSaturationCmd: JCCP camera got saturation change to 7
18:20:23.991 INFO     SMan: hd[0]: CameraJCCP: Send 5 bytes: 84 43 3e 1 1 
18:20:23.991 INFO     SMan: hd[0]: SrcMan: 84 43 3E 01 01 
18:20:23.991 INFO     SMan: hd[0]: SrcMan: PortNear SrcManPortNear1 Controller 0 SendMessage: component_id: "cam1" serial_write { serial_bytes: "\204C>\001\001" } 
18:20:23.991 INFO     SMan: hd[0]: SrcMan: SendMessage: local port controller 
18:20:23.991 INFO     SMan: hd[0]: SrcMan: SendToEndpoint from SrcManPortNear1 to PortController
18:20:23.991 INFO     PCon: hd[0]: PcThreads: PC: NETRA0 input thread received CMD/REQ Msg - Comp_ID = cam1
